,target,Subject,Precedence,Recievers_count,Sub_Unsub_link,Replied_mail,Content_type_html,Content_type_plain,Full_content,content_char,sub_char
4902,0,ilug suse disk thread changed slightly,0,0.0,0,1,0,1,vendor wrote wierd as installers config tool lock people o added sort functionality availible os make different competition motif non free os incompatible filesystems etc sure motif good example really mozilla going let use motif let phase jamie zawinski mentioned passing installed base motif bearing system kicked installed base linux bearing system huddled ball something perhaps fact every sun solaris box since version mumble shipped plus every hp ux box know every mainstream proprietary linux motif unifier across unix subspecies differentiator filename longer character maybe option p sysv bsd whole dev tree libc implementation cheer waider waider waider ie yes personal irish linux user,0.026982739785885952,0.0062884483937115515
4903,1,owe irs money fi,1,0.02702702702702703,0,0,0,0,eire tax problem owe irs money debt u help licensed agent help past present tax debt direct contact irs application processed help immediately without delay also client offer service help problem,0.009941009394800087,0.004511278195488721
4904,0,secure sofware key,0,0.02702702702702703,1,1,0,1,blank,0.00010924186148131964,0.002460697197539303
4905,0,exmh,0,0.02702702702702703,1,0,0,0,begin pgp signature multi part message mime format signed conforming rfc need gpg pgp check signature,0.003960017478697837,0.0010936431989063567
4906,0,ilug social completely silent pc,0,0.02702702702702703,0,0,0,1,ist,5.462093074065981e-05,0.0046479835953520164
4907,0,digital,1,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.0015037593984962405
4908,1,free big cock pussy,1,0.0,0,0,1,0,freak cock click removed,0.0009285558225912169,0.0030075187969924814
4909,0,peruvian congressman challenged vice president duel honor say honor stake,1,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.014217361585782637
4910,1,alternative mlm work,1,0.0,0,0,0,1,greeting receiving letter expressed interest receiving information online business opportunity erroneous please accept sincere apology one time mailing removal necessary burned betrayed back stabbed multi level marketing mlm please read letter could important one ever landed inbox multi level marketing huge mistake people mlm failed deliver promise past year pursuit mlm dream cost hundred thousand people friend fortune sacred honor fact mlm fatally flawed meaning cannot work people company earn big money mlm going tell real story finally someone courage cut hype lie tell truth mlm good news alternative mlm work work big yet abandoned dream need see earning kind income dreamed easier think permission like send brief letter tell mlm work people introduce something new refreshing wonder heard promise unwanted follow sale pitch one call email address used send information period receive free life changing information simply click reply type send info subject box hit send get information within hour look word mlm wall shame inbox cordially looking money someone recently sent letter eye opening financially beneficial information ever received honestly believe feel way read free,0.05530369237491807,0.004374572795625427
4911,0,plate tectonics update,0,0.02702702702702703,1,0,0,0,understanding history plate tectonics magnetic reversal pattern encoded seafloor basalt crucial supporting data suddenly became available navy declassification adoption curve may skewed many essay oreskes plate tectonics seem support discussing kuhn,0.009394800087393488,0.0030075187969924814
4912,0,revocation grlygrl,0,0.0,1,1,0,1,well beberg unless really anime actually hold true dead people send email think geege subject dandy especially since removed hive aol placed unto another hey bandwidth bandwidth aol still mom friendly place get duck run like skilled bow better run really fast bonus fork point adam know anime refering well let see anime anime dead people talk email hang generally lead normal life come think tend primary character suspect mean serial experiment lain initial dead yet via email adam duncan beberg http www mithral com beberg beberg mithral com pdt sun sep bitbitch magnesium net,0.02253113393052218,0.0034176349965823645
4913,0,wrong business,0,0.0,1,0,0,1,people much time hand look first meg take loong time http www ntk net jesus large jpg look,0.0037961546864758574,0.002460697197539303
4914,0,meet carol ann duffy,1,0.02702702702702703,0,0,0,1,online one britain leading poet tomorrow pm celebrate national poetry day post question,0.003304566309809919,0.0027341079972658918
4915,0,bad focus click behaviour,0,0.02702702702702703,1,1,0,0,example anything else fails everything else even mark text exmh message window paste terminal window cut buffer seems completely empty previous content longer either guess work may bogus running gnome similar problem several co worker updating gnome component fixed others although say exactly component trick gnomecore gtk would seem likely may something else indeed workstation rh gnome mostly work bothered updated case seen problem quite upgrading gnome fix problem exmh tktcl issue willing say tcl tk issue apps seemed work ok cut paste tk clipboard stuff bit differently toolkits place blame reporting experience also talking installing gnome updating many many piece gnome current rev level kevin oberman network engineer energy science network esnet ernest lawrence berkeley national laboratory berkeley lab fri sep kevin oberman,0.035913261961983835,0.0035543403964456597
4916,1,fix credit online,1,0.0,0,0,1,0,creditfix thank email address obtained purch ased list reference wish unsubscribe list please click enter name remove box previously unsubscribed still receiving message may email abuse control center call write u,0.008630107057024251,0.005331510594668489
4917,0,secure sofware key,0,0.0,1,1,0,1,problem piece hardware trustworthy rest pc cracker need simulate lock smart card peek executable lock deactivated going back original question encrypted material go outside trusted hardware impossible unbreakably protect may mitigation step take sdmi watermarking scheme date easily broken another consideration value trying protect thing unbreakable adding cost term price hassle factor greatly improve protection since talking use standard pc workstation presume trying protect valuable afraid security measure come free michael mckay director software development mmckay iscubed com information security system service inc stevens creek blvd cupertino ca,0.02722853397421892,0.002460697197539303
4918,0,bad focus click behaviour,0,0.02702702702702703,1,1,0,1,blank,0.00010924186148131964,0.0035543403964456597
4919,0,spambayes write cv,1,0.0,0,1,0,0,blank,0.00010924186148131964,0.004511278195488721
4920,1,custom software development service available right,1,0.0,0,0,1,0,blank,0.00010924186148131964,0.007928913192071086
4921,0,help lost exmh unseen window,0,0.02702702702702703,1,1,0,0,begin pgp signed message,0.0006281407035175878,0.005194805194805195
4922,0,spam map,0,0.02702702702702703,1,1,0,1,joe hate everybody beberg posting another name finally proof known along luis http xent com mailman listinfo fork joseph barrera iii,0.004915883766659384,0.0012303485987696513
4923,1,horny wife,1,0.02702702702702703,0,0,1,0,base pehutuw dqo sevbrd nciagia kicagpfrjvexfpk hcnjpzwqgqnv iexv bmvsetwvveluteu dqo hfquq dqo qk ewsbcr npte spsijrkzgrkzg iibmsu lpsijrkywmdawiibwtelosz ii zgmdawmcigquxjtks iingrjaw mdaipg kdqo ucbbtelhtj iy vudgvyij gpelnrybct jervi ijaiifns qz iahr cdovl dy wywdlngxpzmuub jnl vzzxjzl egrhdgluzy yxjyawvkyw kbg uzwx ltywdlcy sb dvlmpwzyigv leveg ijuwmcig sevjr hupsixoteipizuynnwoyambmjzcdsgpc qpg kpenftlrfuj nciag pfrbqkxfienftextuefdsu hptugq vmtfbbrerjtkc nsbcr npte spsij njy njk iia dqogicagpfrspg kpfrepjxjtucgu jdpsjodhrwoi vd lnbhz bglmzs vcmcvdxnlcnmvehh zgf aw nl hcnjpzwrhbmrsb bhkvcdcwni qcgciiejpukrfuj wiehfsudivd xodagv leveg mtiwpjwv veq dqoncjxurd su hifnsqz iahr cdovl dy wywdlngxpzmuub jn vzzxjzl egrhdgluzy tyxjyawvkyw kbg uzwx mdquanbniibc jervi mcbirulhsfq mtgwifdjrfripteymd repg kdqo veq peln rybtukm imh dha ly cucgfnztrsawzllm yzy vycy ehhkyxrp bmcvbwfycmllzgfuzgxvbmvses wnza lmpwzyigqk srevsptagsevjr hu pte mcbxsurusd xmja pc urd ncg kpfrepjxjtucgu jdpsjodhrwoi lnbhz bglmzs vcmcvdxnlcnmvehh zgf aw nl hcnjpzwrhbmrs lbhkvcdexotlilmdpziigqk srevsptagsevjr hupte mcbxsurusd mja pc urd ncjwvvfi dqo rbqkxfpjwvq vovevspg kdqo qli jm dqo vovevspjxuqujmrsbdt xtptegv leveg ijuwmcigsevjr hu psi mdaiid ncjxuuj ncjxurd rk ovcbdt xpuj ii zgnjy nii peeg sfjfrj iahr cdovl dy wywdlngxpzmuub jnl vzzxjzl egrhdglu zy tyxjyawvkyw kbg uzwx byzxzpzxcuahrtij ftlrfug kvehfifdp ukxeiezbtu vuzwvqt gpc gt upjxgt uifnjwku ijyiienpte spsij rkywmezgij nyxjyawvkiej dcbmb lbhk zptlq pei pek pezptlqg mt iingrjawrkyiifnjwku ijuipie zptlq pc jpjwvqj rk vcbdt xpuj ii zgmdbgrii dqo zptlq dqo vuw dqo tek dqpbihdv cmxkd lkzsbub tchjvzml ig yz fuaxphdglvbibmb vuzgvkigfuzcbt yw hz vkigv zwx igj dqp lbjwvtek dqoncjxmst nckzl yxr cmluzybvbmx ifjfquwgyxr ywnozwqgd tzw gaw gc vhcmnoig ifjfquwgu ie uifrozsbtawrlig hdglvbndpzguncmfuzcbpbiaymcbj vudhjpzxm xjpg kdqo tek dqpcyxnlzcbpbibmb mgqw nzwxlcywg fsawzvcm pytogvghlifdvcmxkienhcgl ywwgzm yifnlecbpbibuagug lkzszuynnwozwvtek dqo vmpg kpezptlqgq mt iingrjawmdai pkzbq pc gt upg kpfvmpg kpexjpg kt zlciaynybnawxsaw uihzp jzigluigxlc mgdghhbiayihllyxjzihdpdghvdxqgyw ignvbw cmnpywwgywr zxj axnpbmcncm lyw zliaivghlihdvcmqgc byzwfkcybm yxn ii xjpg kpc vtd ncizuynnwozxgt uienpte spsijrkywmdaw ij mrudbtcbot rjq zptlq dqo vuw dqo tek dqpuaglzihnpdgug udgfpbnmgywr bhqgb jpzw zwqgbwf zxjpywwuielmihlvdsbmaw ihroaxmgbwf zxjpywwgdg ncmjlig mzmvuc zsbvcibhcmugdw kzxig dghligfnzsbvziaxocb zwfycyaob igmjegewvhcnmgzgvwzw kaw nig dqpsb nhbcbsyxdzkswgb igaxqgaxmgawxszwdhbcb agvyzsb ugyxjl lcb agvuihlvdsbtdxn iexfqvzfihroaxmgc zq ktk xiszuynnwozwv tek dqoncjxmst nckj igvudgvyaw nihroaxmgc zsb ugzgvjbgfy zsb bmrlcibwzw hbhr ig mihblcmp cnkgdghhdcb ugyxjldqphym zsb agugywdligxpbwl igfuzcbkbybub qgzmluzcb aglzig hdgvyawfs ig mzmvuc z gww ihdpbgwgywxzbw kbm ighvbgqgdxmgbglhymxl igzvcibhbnkgzgftywdlcybvcibwzxjzb hbcbkaxnjb mb lizuynnw ozwvtek dqoncjxmst nckkgyw gyw gywr bhqgb zlcib agugywdlig ide ihllyxjzichvciaymsb zwfycybkzxblbmrpbmcgb gbg jywwncmdv dmvybmluzybsyxdzihjlbgf aw nihrvigv cgxpy ihnlehvhbcbtyxrl cmlhbckupc mst ncg kpexjpg kssb awxsig vdcbhbgxvdybhbnlvbmug dw kzxigdghligxlz fsigfnzsb agljacbpcybkzxrlcm pbmvkigfzigfi zldqp byboyxzligfjy vzcyb bybhbnkgb ygdghlig hdgvyawfscybj ywluzwqgd agluihroaxmgc z xjpg kdqo tek dqpjigft ihzvbhvudgfyawx ignvbnrpbnvpbmcgb gd acb aglzihnpdgusiekg dw kzxjzdgfuzcbjihdpbgwgymugzxhwb nlza kdg gc dwfsbhkgzxhw bgljaxqgbwf zxjpywwgaw jbhvkaw nihbpy cmvzlcbzdg yawvzicwg dmlkzw zigfuza kz jhcghpy mupc mst ncg kpexjpg kssb awxsig dcbob xkihlvdsbyzxnwb zawjszsbmb igyw igrhbwfnzxmgb igdmlv bgf aw ucyb agf ihlvdq kbwf ighhdmugy vkljwvtek dqo vm pg kdqo vovevspg kpfa pejspjxcpjxgt uifnjwku nz qsbiukvg psjodhrwoi vd lnbhz bglmzs vcmcvdxnlcnmvehh zgf aw nl cnjpzwrhbmrsb lbhkvchjldmlldy odg ipkvovevsdqptsvrfpc bpjwv rk ovd pc dru urvi dqo repg kpc uuj ncjwvvefcteu pc ru urvi dqoncjxqiefmsudopsjjzw zxiipizuynnwozwvud ncg kpc rzpg kpc ive mpg kmzu owjbr uyltu rntw ymjy dpvzitmzgy bupaszgzmjjcbdm,0.11423967664409002,0.0015037593984962405
4924,0,defaulting showing plaintext version mail,0,0.02702702702702703,1,1,0,1,harlan trick default showing harlan text plain instead html exmh exmh default sat aug harlan harlan feinstein,0.004069259340179156,0.006971975393028024
4925,0,db recommendation,0,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.0027341079972658918
4926,0,ilug suse disk thread changed slightly,0,0.0,0,1,0,1,blank,0.00010924186148131964,0.0062884483937115515
4927,0,startup bubble unemployment fwd,0,0.0,1,0,0,1,ultimately big disagreement sell product sale guy wanted sell thing gazillion dollar megaclients thought would make sense get people using could get feedback many different place bottom line route wound going megaclients megabucks megalong sale cycle sale force staffed tried sell earliest release software even succeeding significant case get enough cover expense much less actual development product seen oh yeah happening right,0.0183526327288617,0.005604921394395078
4928,0,apt hybrid system,0,0.0,1,0,0,1,back regular rh nothing better apt get upgrade running null beta,0.0032226349136989293,0.0031442241968557758
4929,0,blank,0,0.08108108108108109,1,0,0,1,begin pgp signed message,0.0006281407035175878,0.0005468215994531784
4930,0,new sequence window,0,0.0,1,1,0,0,exmh,0.00013655232685164955,0.0027341079972658918
4931,1,protect family future save,1,0.02702702702702703,0,0,1,0,rn daylight time reliaquote save life insurance year level term life insurance male female monthly premium nicotine age male female male female reliaquote right reserved life change instant wait late give family security deserve today affordable term life insurance reliaquote unsubscribe mailing list please click,0.011006117544242954,0.006425153793574846
4932,1,customized warez cd,1,0.02702702702702703,0,0,1,0,base,8.193139611098972e-05,0.0027341079972658918
4933,0,sorting,0,0.02702702702702703,1,1,0,0,tue sep pdt lawrence wed sep robert waldner,0.0014201441992571552,0.0009569377990430621
4934,0,satalk big change coming cv,1,0.02702702702702703,0,1,0,1,craig hughes,0.00035503604981428885,0.004921394395078605
4935,1,blank,1,0.0,0,0,1,0,norton ad take control computer top line software td norton systemworks software suite professional edition includes six yes feature packed utilitiesall special low price software,0.00600830238147258,0.0005468215994531784
4936,0,zzzzteana deliver u weevil,0,0.02702702702702703,1,0,0,1,http www guardian co uk climatechange story html weevil pest warms life south west london james meek science correspondent tuesday october guardian chomping chelsea fulham pimlico despite fancy taste london address neither posh particularly,0.007974655888136334,0.005194805194805195
4937,1,remove irish linux user,0,0.13513513513513514,0,0,0,0,blank,0.00010924186148131964,0.014354066985645932
4938,1,incredible picture,1,0.10810810810810811,0,0,1,0,blank,0.00010924186148131964,0.003691045796308954
4939,0,ilug optimizing pentium pt,0,0.02702702702702703,0,0,0,1,happiness restored world gcc later time follow compiler war notice must use egcs build bit sparc code reintegration effort started work project fell away target completion work gcc buggy worth trying use unless really want track compiler error lot problem seem shaken redhat ballsy gcc stunt trying redhat limbo week equipped gcc fallen foul compiler issue far aware anyhow said glad much seems pretty much every version gcc forthcoming break binary compatibility way paul irish linux user,0.022339960672929867,0.0046479835953520164
4940,0,mossberg choicemail test cut spam zero,0,0.0,1,0,0,1,lately fairly large spam getting coming spam system forge address address include random token expiration date anything send valid whitelisting net yet invalid random token would get blocked add level annoyance make even less likely ever use spam message would get whitelist set especially since email stuff time whitelists become popular imagine spammer resort majority spam making whitelists less helpful spammer cannot bothered keep track individual whitelists associated given email address use program exist already certainly around someday soon make every spam send show recipient address well plus still sure feel whitelists think special people need fill special form send course populate whitelist content inbox minus spam add manually stuff addressbook adding manually thing seem like much fun anytime speak someone new make unlikely willing contact played around whitelists past amazed confused many people get well tend ignore please apply message aside person around simply use addressbook feature email program never see reason along opening attachment helped send virus people generally use brain inbox addressbook search last email received someone hit reply email could see certain friend mine getting fairly annoyed especially multiple email address point multiple email address pain well yes use one email address mean friend would need convince everyone know people know least home work email address plenty others address various reason keeping track whitelist seems like pain force remember email address already approved avoid using others plus know plenty people change job suddenly get new email address new job suck sending new job info fill new application friend tell new job email address mike http xent com mailman listinfo fork eugen leitl,0.07630544024470177,0.008749145591250854
